id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	Germ.PGC|Germ.PGC	Germ.PGC|Somatic.OSE	Germ.PGC|Somatic.preGC_IIa	Somatic.OSE|Germ.PGC	Somatic.OSE|Somatic.OSE	Somatic.OSE|Somatic.preGC_IIa	Somatic.preGC_IIa|Germ.PGC	Somatic.preGC_IIa|Somatic.OSE	Somatic.preGC_IIa|Somatic.preGC_IIa	Germ.oogonia_STRA8|Germ.oogonia_STRA8	Germ.oogonia_STRA8|Germ.oogonia_meiotic	Germ.oogonia_STRA8|Somatic.preGC_IIb	Germ.oogonia_meiotic|Germ.oogonia_STRA8	Germ.oogonia_meiotic|Germ.oogonia_meiotic	Germ.oogonia_meiotic|Somatic.preGC_IIb	Somatic.preGC_IIb|Germ.oogonia_STRA8	Somatic.preGC_IIb|Germ.oogonia_meiotic	Somatic.preGC_IIb|Somatic.preGC_IIb	Germ.oocyte|Germ.oocyte	Germ.oocyte|Somatic.granulosa	Somatic.granulosa|Germ.oocyte	Somatic.granulosa|Somatic.granulosa
CPI-CS0C22FCA29	Adrenaline_byPNMT_and_SLC18A2_ADRA1D	complex:Adrenaline_byPNMT_and_SLC18A2	simple:P25100		ADRA1D	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS0A5499A2C	Epinephrine_byPNMT_ADRA1D	complex:Epinephrine_byPNMT	simple:P25100		ADRA1D	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.3639999999999999																						
CPI-CS07CECA9C9	Noradrenaline_byDBH_and_SLC18A1_ADRA1D	complex:Noradrenaline_byDBH_and_SLC18A1	simple:P25100		ADRA1D	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS02EA1C9D1	Noradrenaline_byDBH_and_SLC18A2_ADRA1D	complex:Noradrenaline_byDBH_and_SLC18A2	simple:P25100		ADRA1D	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS078C6CB4F	Noradrenaline_byDBH_and_SLC18A2_ADRA1B	complex:Noradrenaline_byDBH_and_SLC18A2	simple:P35368		ADRA1B	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0DDBC236B	Noradrenaline_byDBH_and_SLC6A2_ADRA1D	complex:Noradrenaline_byDBH_and_SLC6A2	simple:P25100		ADRA1D	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS00979A178	Adrenaline_byPNMT_and_SLC18A2_ADRA2A	complex:Adrenaline_byPNMT_and_SLC18A2	simple:P08913		ADRA2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS0AB9AD0C3	Epinephrine_byPNMT_ADRA2A	complex:Epinephrine_byPNMT	simple:P08913		ADRA2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.3639999999999999																						
CPI-CS025F16589	Noradrenaline_byDBH_and_SLC18A1_ADRA2A	complex:Noradrenaline_byDBH_and_SLC18A1	simple:P08913		ADRA2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0EAD92BCF	Noradrenaline_byDBH_and_SLC18A2_ADRA2A	complex:Noradrenaline_byDBH_and_SLC18A2	simple:P08913		ADRA2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0102B6543	Noradrenaline_byDBH_and_SLC6A2_ADRA2A	complex:Noradrenaline_byDBH_and_SLC6A2	simple:P08913		ADRA2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0B66F51DF	Adrenaline_byPNMT_and_SLC18A1_ADRA2B	complex:Adrenaline_byPNMT_and_SLC18A1	simple:P18089		ADRA2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS09EDD1969	Adrenaline_byPNMT_and_SLC18A1_ADRA2A	complex:Adrenaline_byPNMT_and_SLC18A1	simple:P08913		ADRA2A	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS09DA5DAD3	Noradrenaline_byDBH_and_SLC18A1_ADRA1B	complex:Noradrenaline_byDBH_and_SLC18A1	simple:P35368		ADRA1B	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0D33FF37B	Epinephrine_byPNMT_ADRA1B	complex:Epinephrine_byPNMT	simple:P35368		ADRA1B	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.3639999999999999																						
CPI-CS04C3CEB1B	Adrenaline_byPNMT_and_SLC18A2_ADRA1B	complex:Adrenaline_byPNMT_and_SLC18A2	simple:P35368		ADRA1B	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS0D17EA793	Adenosine_byNT5E_and_SLC29A3_ADORA2B	complex:Adenosine_byNT5E_and_SLC29A3	simple:P29275		ADORA2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Adenosine	1.3639999999999999																						
CPI-CS0985F2C10	Adenosine_byNT5E_and_SLC29A4_ADORA2B	complex:Adenosine_byNT5E_and_SLC29A4	simple:P29275		ADORA2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Adenosine	1.3639999999999999																						
CPI-SS08C884E97	ENTPD1_ADORA2B	simple:P49961	simple:P29275	ENTPD1	ADORA2B	False	False	True	curated	False	Ligand-Receptor	Signaling by Ectonucleoside	1.3639999999999999																						
CPI-CS07905F8F4	Adenosine_byNT5E_and_SLC29A1_ADORA3	complex:Adenosine_byNT5E_and_SLC29A1	simple:P0DMS8		ADORA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Adenosine	1.3639999999999999																						
CPI-CS04EFAFF1F	Adenosine_byNT5E_and_SLC29A2_ADORA3	complex:Adenosine_byNT5E_and_SLC29A2	simple:P0DMS8		ADORA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Adenosine	1.3639999999999999																						
CPI-CS08D35C881	Adenosine_byNT5E_and_SLC29A3_ADORA3	complex:Adenosine_byNT5E_and_SLC29A3	simple:P0DMS8		ADORA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Adenosine	1.3639999999999999																						
CPI-CS0F953F172	Adenosine_byNT5E_and_SLC29A4_ADORA3	complex:Adenosine_byNT5E_and_SLC29A4	simple:P0DMS8		ADORA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Adenosine	1.3639999999999999																						
CPI-SS0276D5C7E	ENTPD1_ADORA3	simple:P49961	simple:P0DMS8	ENTPD1	ADORA3	False	False	True	curated	False	Ligand-Receptor	Signaling by Ectonucleoside	1.3639999999999999																						
CPI-CS0E8345356	Adrenaline_byPNMT_and_SLC18A1_ADRA1A	complex:Adrenaline_byPNMT_and_SLC18A1	simple:P35348		ADRA1A	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS06FE13C35	Adrenaline_byPNMT_and_SLC18A2_ADRA1A	complex:Adrenaline_byPNMT_and_SLC18A2	simple:P35348		ADRA1A	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS05F96EA59	Epinephrine_byPNMT_ADRA1A	complex:Epinephrine_byPNMT	simple:P35348		ADRA1A	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.3639999999999999																						
CPI-CS0F807CD4F	Noradrenaline_byDBH_and_SLC18A1_ADRA1A	complex:Noradrenaline_byDBH_and_SLC18A1	simple:P35348		ADRA1A	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS098539E78	Noradrenaline_byDBH_and_SLC18A2_ADRA1A	complex:Noradrenaline_byDBH_and_SLC18A2	simple:P35348		ADRA1A	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0377ED1BC	Noradrenaline_byDBH_and_SLC6A2_ADRA1A	complex:Noradrenaline_byDBH_and_SLC6A2	simple:P35348		ADRA1A	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS090BF1875	Adrenaline_byPNMT_and_SLC18A1_ADRA1B	complex:Adrenaline_byPNMT_and_SLC18A1	simple:P35368		ADRA1B	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS0CCD9D09E	Adrenaline_byPNMT_and_SLC18A2_ADRA2B	complex:Adrenaline_byPNMT_and_SLC18A2	simple:P18089		ADRA2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS07947C107	Epinephrine_byPNMT_ADRA2B	complex:Epinephrine_byPNMT	simple:P18089		ADRA2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.3639999999999999																						
CPI-CS01FAF361D	Noradrenaline_byDBH_and_SLC18A1_ADRA2B	complex:Noradrenaline_byDBH_and_SLC18A1	simple:P18089		ADRA2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0345842F1	Noradrenaline_byDBH_and_SLC18A2_ADRA2B	complex:Noradrenaline_byDBH_and_SLC18A2	simple:P18089		ADRA2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0E6D457AD	Adrenaline_byPNMT_and_SLC18A1_ADRB3	complex:Adrenaline_byPNMT_and_SLC18A1	simple:P13945		ADRB3	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS046C11B05	Adrenaline_byPNMT_and_SLC18A2_ADRB3	complex:Adrenaline_byPNMT_and_SLC18A2	simple:P13945		ADRB3	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS09342A843	Epinephrine_byPNMT_ADRB3	complex:Epinephrine_byPNMT	simple:P13945		ADRB3	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.3639999999999999																						
CPI-CS05A668606	Noradrenaline_byDBH_and_SLC18A1_ADRB3	complex:Noradrenaline_byDBH_and_SLC18A1	simple:P13945		ADRB3	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS067A8F850	Noradrenaline_byDBH_and_SLC18A2_ADRB3	complex:Noradrenaline_byDBH_and_SLC18A2	simple:P13945		ADRB3	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0389CC0EC	Noradrenaline_byDBH_and_SLC6A2_ADRB3	complex:Noradrenaline_byDBH_and_SLC6A2	simple:P13945		ADRB3	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-SC063148F3A	ADM_RAMP3_complex	simple:P35318	complex:RAMP3_complex	ADM		True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenomedullin	1.3639999999999999																						
CPI-SC0C396EE2C	ADM2_RAMP3_complex	simple:Q7Z4H4	complex:RAMP3_complex	ADM2		True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenomedullin	1.3639999999999999																						
CPI-SS0D2FABC4A	ADM_RAMP3	simple:P35318	simple:O60896	ADM	RAMP3	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenomedullin	1.3639999999999999																						
CPI-SC01AD532CA	ADM2_RAMP2_complex	simple:Q7Z4H4	complex:RAMP2_complex	ADM2		True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenomedullin	1.3639999999999999																						
CPI-SS09CF5B145	AGRP_MC4R	simple:O00253	simple:P32245	AGRP	MC4R	True	False	True	curated	False	Ligand-Receptor	Signaling by Agouti-related protein	1.3639999999999999																						
CPI-SS098F8DB82	POMC_MC4R	simple:P01189	simple:P32245	POMC	MC4R	True	False	True	curated	False	Ligand-Receptor	Signaling by Proopiomelanocortin	1.3639999999999999																						
CPI-SS0CC136A8D	AGRP_MC5R	simple:O00253	simple:P33032	AGRP	MC5R	True	False	True	curated	False	Ligand-Receptor	Signaling by Agouti-related protein	1.3639999999999999																						
CPI-SS0BE6DBE1A	POMC_MC5R	simple:P01189	simple:P33032	POMC	MC5R	True	False	True	curated	False	Ligand-Receptor	Signaling by Proopiomelanocortin	1.3639999999999999																						
CPI-SS019ABECEC	ASIP_MC1R	simple:P42127	simple:Q01726	ASIP	MC1R	True	False	True	curated	False	Ligand-Receptor	Signaling by Agouti-related protein	1.3639999999999999																						
CPI-CS09C112D46	Noradrenaline_byDBH_and_SLC6A2_ADRB2	complex:Noradrenaline_byDBH_and_SLC6A2	simple:P07550		ADRB2	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-SC0AD2CE0A8	AGRN_LRP4_MUSK_complex	simple:O00468	complex:LRP4_MUSK_complex	AGRN		True	False	True	curated	False	Ligand-Receptor	Signaling by Agrin	1.3639999999999999																						
CPI-CS0E8897714	Noradrenaline_byDBH_and_SLC18A2_ADRB2	complex:Noradrenaline_byDBH_and_SLC18A2	simple:P07550		ADRB2	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS09918B680	Epinephrine_byPNMT_ADRB2	complex:Epinephrine_byPNMT	simple:P07550		ADRB2	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.3639999999999999																						
CPI-CS05A217639	Noradrenaline_byDBH_and_SLC6A2_ADRA2B	complex:Noradrenaline_byDBH_and_SLC6A2	simple:P18089		ADRA2B	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS07E858C0F	Adrenaline_byPNMT_and_SLC18A1_ADRA2C	complex:Adrenaline_byPNMT_and_SLC18A1	simple:P18825		ADRA2C	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS0E52EA029	Adrenaline_byPNMT_and_SLC18A2_ADRA2C	complex:Adrenaline_byPNMT_and_SLC18A2	simple:P18825		ADRA2C	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS0D4E32D9D	Epinephrine_byPNMT_ADRA2C	complex:Epinephrine_byPNMT	simple:P18825		ADRA2C	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.3639999999999999																						
CPI-CS03C9B1F6C	Noradrenaline_byDBH_and_SLC18A1_ADRA2C	complex:Noradrenaline_byDBH_and_SLC18A1	simple:P18825		ADRA2C	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS04395827F	Noradrenaline_byDBH_and_SLC18A2_ADRA2C	complex:Noradrenaline_byDBH_and_SLC18A2	simple:P18825		ADRA2C	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0749A56F0	Noradrenaline_byDBH_and_SLC6A2_ADRA2C	complex:Noradrenaline_byDBH_and_SLC6A2	simple:P18825		ADRA2C	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS01A3364DC	Adrenaline_byPNMT_and_SLC18A1_ADRB1	complex:Adrenaline_byPNMT_and_SLC18A1	simple:P08588		ADRB1	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS08E4B4F26	Adrenaline_byPNMT_and_SLC18A2_ADRB1	complex:Adrenaline_byPNMT_and_SLC18A2	simple:P08588		ADRB1	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS043102EAA	Epinephrine_byPNMT_ADRB1	complex:Epinephrine_byPNMT	simple:P08588		ADRB1	True	False	True	curated	False	Ligand-Receptor	Signaling by Epinephrine	1.3639999999999999																						
CPI-CS08B421238	Noradrenaline_byDBH_and_SLC18A1_ADRB1	complex:Noradrenaline_byDBH_and_SLC18A1	simple:P08588		ADRB1	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0B9360E04	Noradrenaline_byDBH_and_SLC18A2_ADRB1	complex:Noradrenaline_byDBH_and_SLC18A2	simple:P08588		ADRB1	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS0ED38DC11	Noradrenaline_byDBH_and_SLC6A2_ADRB1	complex:Noradrenaline_byDBH_and_SLC6A2	simple:P08588		ADRB1	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-CS05E2B5099	Adrenaline_byPNMT_and_SLC18A1_ADRB2	complex:Adrenaline_byPNMT_and_SLC18A1	simple:P07550		ADRB2	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS09B74556F	Adrenaline_byPNMT_and_SLC18A2_ADRB2	complex:Adrenaline_byPNMT_and_SLC18A2	simple:P07550		ADRB2	True	False	True	curated	False	Ligand-Receptor	Signaling by Adrenaline	1.3639999999999999																						
CPI-CS085B8BFD8	Noradrenaline_byDBH_and_SLC18A1_ADRB2	complex:Noradrenaline_byDBH_and_SLC18A1	simple:P07550		ADRB2	True	False	True	curated	False	Ligand-Receptor	Signaling by Noradrenaline	1.3639999999999999																						
CPI-SC052486D3E	BMP4_BMR1A_ACR2A	simple:P12644	complex:BMR1A_ACR2A	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.3639999999999999																						
CPI-SC0C97FACEA	BMP6_BMR1A_ACR2A	simple:P22004	complex:BMR1A_ACR2A	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.3639999999999999																						
CPI-SC0BACF0481	BMP7_BMR1A_ACR2A	simple:P18075	complex:BMR1A_ACR2A	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.3639999999999999																						
CPI-SS052BBD9F9	CXCL1_ACKR1	simple:P09341	simple:Q16570	CXCL1	ACKR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0911EECCC	CXCL8_ACKR1	simple:P10145	simple:Q16570	CXCL8	ACKR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0079E2156	CCL20_CCR6	simple:P78556	simple:P51684	CCL20	CCR6	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0BFCF6B11	CCL27_CCR10	simple:Q9Y4X3	simple:P46092	CCL27	CCR10	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0BCCA6596	CCL28_CCR10	simple:Q9NRJ3	simple:P46092	CCL28	CCR10	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0BDA6DD92	CCL5_GPR75	simple:P13501	simple:O95800	CCL5	GPR75	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS05B7D3407	CCL5_ACKR1	simple:P13501	simple:Q16570	CCL5	ACKR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0388C9C86	CX3CL1_CX3CR1	simple:P78423	simple:P49238	CX3CL1	CX3CR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS09FAC4977	CXCL11_CXCR3	simple:O14625	simple:P49682	CXCL11	CXCR3	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS09A1EB4B3	CXCL9_CXCR3	simple:Q07325	simple:P49682	CXCL9	CXCR3	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS01A6823FA	PF4_CXCR3	simple:P02776	simple:P49682	PF4	CXCR3	True	False	True	curated	False	Ligand-Receptor		1.3639999999999999																						
CPI-SS0747FCACD	CXCL11_ACKR3	simple:O14625	simple:P25106	CXCL11	ACKR3	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS080683E15	CXCL10_CXCR3	simple:P02778	simple:P49682	CXCL10	CXCR3	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0DBFB8BEA	CCL2_ACKR1	simple:P13500	simple:Q16570	CCL2	ACKR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS06C0074BD	CCL21_CCR7	simple:O00585	simple:P32248	CCL21	CCR7	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0CCD89E02	CCL25_ACKR4	simple:O15444	simple:Q9NPB9	CCL25	ACKR4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0AEC33FF1	CCL22_DPP4	simple:O00626	simple:P27487	CCL22	DPP4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0FDAB7BA8	CXCL10_DPP4	simple:P02778	simple:P27487	CXCL10	DPP4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0CC738ABC	CXCL11_DPP4	simple:O14625	simple:P27487	CXCL11	DPP4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0B1B18F2D	CXCL12_DPP4	simple:P48061	simple:P27487	CXCL12	DPP4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0CDAC688B	CXCL2_DPP4	simple:P19875	simple:P27487	CXCL2	DPP4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS068BC31E4	CXCL9_DPP4	simple:Q07325	simple:P27487	CXCL9	DPP4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
CPI-SS0A76E2CE9	CCL15_CCR1	simple:Q16663	simple:P32246	CCL15	CCR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.3639999999999999																						
